Date,Pression surface,Temperature,Humidite relative,Direction vent,Vitesse vent,Profil humidite sol,Quantite nuage,Rayonnement atmosphere,Precipitation totale,Rayonnnement surface ciel,SPI6
2009-09-01 00:52:00,98.00666667,28.245,70.58333333,208.2916667,1.97,0.485,72.34833333,37.23833333,822.66,19.30166667,-0.25105157
2009-10-01 00:52:00,98.045,27.27333333,76.19833333,204.3233333,1.771666667,0.521666667,71.15666667,36.74833333,917.58,18.87333333,0.26978967
2009-11-01 00:52:00,98.07666667,26.30666667,76.75,185.6466667,1.633333333,0.551666667,65.49833333,35.87333333,896.49,18.67,0.65528349
2009-12-01 00:52:00,98.08333333,25.54833333,72.605,164.2933333,1.56,0.57,56.28333333,34.83166667,743.56,18.91833333,0.49974089
2010-01-01 00:52:00,98.07,25.265,64.48,134.9283333,1.593333333,0.571666667,47.54333333,33.94833333,564.26,19.47833333,0.7250301
2010-02-01 00:52:00,98.03333333,25.86666667,55.45833333,111.1683333,1.703333333,0.555,38.185,33.45666667,258.4,20.35833333,0.5596212
2010-03-01 00:52:00,97.98833333,26.64333333,46.39666667,100.085,1.911666667,0.52,35.92666667,33.45666667,94.92,20.59666667,1.27136764
2010-04-01 00:52:00,97.94833333,27.615,40.77166667,101.74,2.07,0.485,38.11,33.94833333,5.27,20.73833333,-0.98701604
2010-05-01 00:52:00,97.92333333,28.36833333,42.28166667,123.5933333,2.188333333,0.461666667,45.19166667,34.825,121.29,20.69666667,0.4631916
2010-06-01 00:52:00,97.92666667,28.89666667,48.16666667,146.6233333,2.221666667,0.453333333,53.92166667,35.86833333,305.86,20.48833333,1.13354779
2010-07-01 00:52:00,97.93333333,29.08,56.69833333,176.2383333,2.218333333,0.458333333,63.21833333,36.75333333,469.34,19.75166667,0.63249367
2010-08-01 00:52:00,97.97,28.45833333,65.855,203.1966667,2.145,0.481666667,73.01833333,37.245,780.47,18.80833333,0.76338545
2010-09-01 00:52:00,97.99666667,27.59333333,75.105,215.52,1.953333333,0.521666667,76.625,37.24833333,970.31,18.46,0.84500806
2010-10-01 00:52:00,98.035,26.58333333,81.03166667,214.5716667,1.776666667,0.568333333,75.89333333,36.76166667,1075.78,18.25166667,1.25533662
2010-11-01 00:52:00,98.03833333,26.04,80.38666667,200.8016667,1.595,0.603333333,69.07333333,35.88833333,959.76,18.27666667,1.06681437
2010-12-01 00:52:00,98.01333333,25.35,75.14666667,177.365,1.538333333,0.62,59.74,34.84666667,775.19,18.48,0.75118889
2011-01-01 00:52:00,97.99,24.81666667,68.42666667,152.105,1.575,0.625,49.77833333,33.96,611.71,19.00666667,1.15109883
2011-02-01 00:52:00,97.945,25.25,61.68666667,132.865,1.676666667,0.608333333,44.57833333,33.46333333,300.58,19.51333333,1.0471432
2011-03-01 00:52:00,97.89,26.095,54.74833333,123.4066667,1.785,0.571666667,41.205,33.45666667,110.74,20.28333333,1.58065761
2011-04-01 00:52:00,97.84,26.98,48.06166667,122.3866667,1.948333333,0.528333333,41.57833333,33.945,0.0,20.63,-1.38299413
2011-05-01 00:52:00,97.83333333,27.60666667,47.645,135.3866667,2.141666667,0.491666667,48.675,34.82166667,73.83,20.59833333,-0.52548741
2011-06-01 00:52:00,97.845,28.445,51.47833333,158.4166667,2.235,0.47,57.83666667,35.865,121.29,20.34666667,-1.61371678
2011-07-01 00:52:00,97.86333333,29.15333333,57.19833333,180.9683333,2.161666667,0.455,65.88,36.75166667,311.13,20.10833333,-1.13821696
2011-08-01 00:52:00,97.91166667,28.72,63.56333333,198.2383333,2.053333333,0.461666667,71.33,37.25,580.08,19.70833333,-0.88421806
2011-09-01 00:52:00,97.98166667,27.97666667,69.76166667,205.5616667,1.95,0.481666667,73.765,37.25833333,727.74,18.86666667,-1.02714218
2011-10-01 00:52:00,98.02166667,27.20833333,74.90666667,198.635,1.788333333,0.501666667,70.73666667,36.775,769.93,18.72833333,-0.75803355
2011-11-01 00:52:00,98.04333333,26.57166667,71.34333333,181.5716667,1.655,0.513333333,60.9,35.90333333,696.1,19.09666667,-0.79171816
2011-12-01 00:52:00,98.06,25.7,65.32333333,157.01,1.641666667,0.516666667,52.43166667,34.86333333,648.64,19.21666667,-0.30036001
2012-01-01 00:52:00,98.06166667,25.32833333,57.51,130.5616667,1.728333333,0.516666667,44.54666667,33.975,458.8,19.40833333,-0.3151042
2012-02-01 00:52:00,98.00833333,25.86833333,48.24,106.105,1.828333333,0.5,36.88833333,33.48333333,195.12,19.85,-0.28231562
2012-03-01 00:52:00,97.96333333,26.535,38.77,90.39666667,2.003333333,0.471666667,33.77666667,33.485,47.46,20.34333333,0.07284415
2012-04-01 00:52:00,97.93333333,27.325,34.885,100.6983333,2.255,0.446666667,37.13,33.96833333,15.82,20.455,-0.29741255
2012-05-01 00:52:00,97.92833333,27.79833333,39.06333333,117.6683333,2.391666667,0.431666667,46.28166667,34.83666667,116.02,19.94,0.36795767
2012-06-01 00:52:00,97.92666667,28.49833333,45.91666667,143.7,2.348333333,0.428333333,53.96333333,35.875,263.68,19.88166667,0.634251
2012-07-01 00:52:00,97.93166667,28.67166667,54.81333333,173.3983333,2.231666667,0.438333333,63.83166667,36.76333333,485.16,19.29333333,0.78612846
2012-08-01 00:52:00,97.99333333,28.09333333,64.24,199.9083333,2.133333333,0.465,70.785,37.25666667,769.93,18.71833333,0.68426156
2012-09-01 00:52:00,98.04333333,27.34333333,74.27166667,222.23,1.971666667,0.508333333,74.505,37.25166667,933.41,18.41333333,0.58208238
2012-10-01 00:52:00,98.08666667,26.52833333,79.04333333,214.6566667,1.705,0.548333333,71.74333333,36.75833333,954.5,18.35166667,0.50927696
2012-11-01 00:52:00,98.09,26.13666667,77.77166667,200.2816667,1.555,0.575,64.50333333,35.88,854.3,18.62833333,0.37008273
2012-12-01 00:52:00,98.08166667,25.53166667,73.355,177.395,1.58,0.586666667,57.385,34.84,706.64,18.7,0.19710473
2013-01-01 00:52:00,98.08,25.46833333,66.42833333,149.6866667,1.68,0.581666667,47.72,33.96,485.16,19.27666667,-0.04130459
2013-02-01 00:52:00,98.03333333,25.92,58.40666667,127.155,1.788333333,0.558333333,40.70833333,33.47,195.12,19.935,-0.28231562
2013-03-01 00:52:00,97.96333333,27.105,51.76166667,121.76,1.95,0.52,38.61833333,33.47166667,31.64,20.26,-0.51012993
2013-04-01 00:52:00,97.93666667,27.90333333,47.45833333,127.4266667,2.141666667,0.481666667,40.87833333,33.965,15.82,20.345,-0.29741255
2013-05-01 00:52:00,97.93166667,28.54,47.51,141.145,2.28,0.455,46.855,34.845,73.83,20.46333333,-0.52548741
2013-06-01 00:52:00,97.93,29.27,51.33333333,162.2816667,2.303333333,0.44,53.75833333,35.88666667,210.94,20.35,-0.07062571
2013-07-01 00:52:00,97.94166667,29.43666667,57.54,188.9166667,2.205,0.44,62.02,36.76833333,321.68,20.11666667,-1.00325588
2013-08-01 00:52:00,97.97666667,29.01333333,65.29,211.855,2.096666667,0.45,68.53,37.25833333,537.89,19.49333333,-1.27854205
2013-09-01 00:52:00,98.04,27.94333333,71.29,212.1666667,1.888333333,0.465,68.09333333,37.25833333,627.54,19.225,-1.92475279
2013-10-01 00:52:00,98.075,27.31333333,72.78,199.875,1.718333333,0.481666667,63.89166667,36.76666667,638.09,19.185,-1.79527908
2013-11-01 00:52:00,98.06333333,26.99333333,69.135,179.4583333,1.6,0.49,57.36,35.88833333,580.08,19.13833333,-1.76293131
2013-12-01 00:52:00,98.06333333,26.65833333,62.11333333,153.77,1.605,0.493333333,51.70833333,34.845,442.97,19.24166667,-2.35523968
2014-01-01 00:52:00,98.03833333,26.68666667,53.135,126.875,1.723333333,0.485,45.28166667,33.96,332.23,19.395,-1.80366456
2014-02-01 00:52:00,98.00666667,27.20666667,42.26,96.77,1.948333333,0.468333333,36.96,33.46333333,116.02,20.135,-1.65355627
2014-03-01 00:52:00,97.95,28.09166667,33.78,107.3233333,2.12,0.448333333,36.57,33.46166667,26.37,20.65666667,-0.74929938
2014-04-01 00:52:00,97.91,28.795,31.71666667,118.9166667,2.3,0.43,40.75666667,33.95333333,58.01,20.63333333,1.16054501
2014-05-01 00:52:00,97.91166667,29.055,35.695,137.01,2.405,0.421666667,47.79833333,34.83333333,131.84,20.545,0.645952
2014-06-01 00:52:00,97.90833333,29.63833333,41.51833333,161.1766667,2.406666667,0.416666667,53.43666667,35.87666667,210.94,20.495,-0.07062571
2014-07-01 00:52:00,97.94,29.88833333,48.96666667,186.4983333,2.338333333,0.416666667,59.12166667,36.76,305.86,20.46166667,-1.20680609
2014-08-01 00:52:00,97.98333333,29.41,59.85333333,215.415,2.133333333,0.428333333,66.68,37.25666667,569.53,19.84333333,-0.98094907
2014-09-01 00:52:00,98.04333333,28.41333333,68.84333333,204.2066667,1.99,0.456666667,68.20333333,37.26,791.01,19.18333333,-0.50280523
2014-10-01 00:52:00,98.085,27.57666667,72.65666667,196.03,1.823333333,0.483333333,64.56333333,36.77,748.82,19.215,-0.91554206
2014-11-01 00:52:00,98.10666667,27.11166667,70.48,184.6133333,1.735,0.498333333,57.33666667,35.895,674.99,19.23666667,-0.95977131
2014-12-01 00:52:00,98.125,26.35666667,65.30333333,162.3016667,1.705,0.508333333,50.33166667,34.85333333,595.89,19.21333333,-0.77939212
2015-01-01 00:52:00,98.13333333,25.56,57.99,136.1866667,1.821666667,0.511666667,42.87166667,33.96833333,500.97,19.31833333,0.11816976
2015-02-01 00:52:00,98.09166667,26.17333333,48.46833333,107.6966667,1.928333333,0.503333333,37.42,33.475,237.3,19.92833333,0.29588759
2015-03-01 00:52:00,98.04,27.025,39.68666667,87.46666667,2.098333333,0.475,35.82,33.47166667,26.37,20.2,-0.74929938
2015-04-01 00:52:00,98.015,27.78833333,32.70666667,81.47666667,2.225,0.448333333,35.92333333,33.96333333,10.55,20.27333333,-0.60477696
2015-05-01 00:52:00,97.99666667,28.50833333,33.37333333,95.64333333,2.361666667,0.431666667,42.56666667,34.84,52.74,20.30833333,-1.11254836
2015-06-01 00:52:00,97.98666667,29.36,37.78,118.6533333,2.463333333,0.42,48.7,35.88166667,79.11,20.37666667,-2.64125169
2015-07-01 00:52:00,97.96666667,30.10333333,45.69666667,144.7066667,2.338333333,0.415,56.505,36.76833333,242.59,20.12166667,-2.10205202
2015-08-01 00:52:00,98.00333333,29.495,55.59166667,170.915,2.198333333,0.428333333,63.375,37.26,532.63,19.38833333,-1.3291608
2015-09-01 00:52:00,98.05,28.76666667,64.38333333,188.5616667,2.016666667,0.466666667,64.27166667,37.26333333,812.12,19.305,-0.33415742
2015-10-01 00:52:00,98.07666667,28.11,71.97833333,201.4783333,1.845,0.503333333,65.17333333,36.77833333,864.85,19.02833333,-0.08363079
2015-11-01 00:52:00,98.10833333,27.125,71.78,179.7816667,1.703333333,0.528333333,57.445,35.905,822.66,19.035,0.15000551
2015-12-01 00:52:00,98.165,25.555,68.79,155.5833333,1.728333333,0.545,52.49666667,34.86333333,796.29,18.74,0.91518019
2016-01-01 00:52:00,98.19,24.68,61.69666667,129.5616667,1.895,0.555,46.29166667,33.97333333,632.81,18.90833333,1.33360617
2016-02-01 00:52:00,98.17833333,24.78,51.33333333,103.885,2.063333333,0.545,36.23666667,33.48166667,342.77,19.47333333,1.4920463
2016-03-01 00:52:00,98.13666667,25.82666667,42.95833333,122.5716667,2.168333333,0.51,35.695,33.48333333,58.0,19.72,0.39071606
2016-04-01 00:52:00,98.08833333,26.73,38.57333333,124.885,2.395,0.475,36.45166667,33.965,36.91,20.16833333,0.56300425
2016-05-01 00:52:00,98.06833333,27.74666667,39.20833333,146.7283333,2.578333333,0.451666667,44.85666667,34.83333333,79.1,20.15333333,-0.3974793
2016-06-01 00:52:00,98.025,29.09,43.43833333,171.8016667,2.485,0.436666667,51.585,35.87333333,174.02,20.105,-0.63797656
2016-07-01 00:52:00,98.0,29.77333333,51.57333333,197.51,2.295,0.431666667,58.945,36.76166667,337.5,19.79666667,-0.80641432
2016-08-01 00:52:00,98.015,29.72666667,61.40666667,224.0516667,2.115,0.443333333,68.42833333,37.25333333,543.16,19.19333333,-1.22816385
2016-09-01 00:52:00,98.065,28.62,69.72,208.52,1.996666667,0.47,69.78333333,37.24666667,748.83,18.765,-0.84906459
2016-10-01 00:52:00,98.1,27.66833333,73.0,198.4783333,1.805,0.498333333,66.16666667,36.75333333,743.56,18.565,-0.9552545
2016-11-01 00:52:00,98.10333333,26.89833333,72.06333333,179.3733333,1.618333333,0.515,59.86833333,35.87333333,701.37,18.465,-0.75030302
2016-12-01 00:52:00,98.08333333,26.42833333,67.70833333,158.3833333,1.598333333,0.525,54.16833333,34.83166667,606.45,18.63833333,-0.68127473
2017-01-01 00:52:00,98.065,26.395,59.33333333,132.4366667,1.686666667,0.525,46.55833333,33.94833333,442.97,19.00333333,-0.48463484
2017-02-01 00:52:00,98.04166667,26.575,48.69666667,107.8016667,1.926666667,0.51,36.84333333,33.46,237.31,19.80666667,0.29601619
2017-03-01 00:52:00,97.97833333,27.455,38.57166667,89.73,2.088333333,0.481666667,32.29833333,33.46166667,26.37,20.70833333,-0.74929938
2017-04-01 00:52:00,97.94,28.33833333,34.27,97.99,2.263333333,0.451666667,36.175,33.955,42.19,20.74333333,0.72857484
2017-05-01 00:52:00,97.93166667,28.74833333,36.87333333,116.605,2.38,0.436666667,41.69833333,34.835,137.11,20.755,0.73366932
2017-06-01 00:52:00,97.935,29.01333333,42.86333333,137.5016667,2.341666667,0.433333333,47.48666667,35.875,326.95,20.855,1.36646916
2017-07-01 00:52:00,97.965,28.99666667,51.75,165.0533333,2.231666667,0.448333333,54.57166667,36.75666667,590.62,20.72166667,1.73472063
2017-08-01 00:52:00,97.98333333,28.74666667,62.865,189.865,2.023333333,0.486666667,64.42333333,37.24333333,954.49,19.89666667,1.97899683
2017-09-01 00:52:00,98.04,27.895,73.08333333,209.9483333,1.865,0.543333333,68.695,37.24166667,1139.06,18.93333333,1.97018148
2017-10-01 00:52:00,98.09166667,26.78833333,77.59333333,198.845,1.65,0.598333333,66.60333333,36.75,1128.51,18.915,1.56247479
2017-11-01 00:52:00,98.10666667,25.95,76.23,179.3866667,1.495,0.636666667,61.935,35.87333333,1033.59,18.95833333,1.52507917
2017-12-01 00:52:00,98.11,25.245,72.44833333,155.4583333,1.493333333,0.658333333,58.08333333,34.83333333,843.75,18.585,1.27386382
2018-01-01 00:52:00,98.10333333,24.42166667,65.375,130.24,1.606666667,0.658333333,51.63666667,33.95,580.08,18.63166667,0.86961489
2018-02-01 00:52:00,98.055,24.77166667,57.69833333,106.085,1.678333333,0.631666667,45.32333333,33.45833333,216.21,19.34,0.01623295
2018-03-01 00:52:00,98.00333333,25.51333333,50.78166667,96.605,1.835,0.583333333,44.76666667,33.45833333,42.19,19.93833333,-0.10417814
2018-04-01 00:52:00,97.95166667,26.505,47.23,109.3033333,2.051666667,0.535,48.92333333,33.95,15.82,19.90833333,-0.29741255
2018-05-01 00:52:00,97.92833333,27.45833333,48.03166667,130.5016667,2.236666667,0.498333333,56.36333333,34.82666667,84.37,19.89666667,-0.27517547
2018-06-01 00:52:00,97.93166667,28.06166667,52.53166667,155.68,2.255,0.481666667,60.485,35.86666667,337.49,20.165,1.47924452
2018-07-01 00:52:00,97.93333333,28.82833333,59.83333333,178.7416667,2.14,0.491666667,67.71833333,36.75,664.44,20.02,2.33487579
2018-08-01 00:52:00,97.99,28.42833333,67.635,204.7516667,2.073333333,0.525,75.115,37.24166667,949.21,19.23833333,1.94434418
2018-09-01 00:52:00,98.02666667,27.64666667,74.77,209.1266667,1.915,0.576666667,76.36166667,37.24333333,1133.78,18.635,1.93669288
2018-10-01 00:52:00,98.07166667,26.73833333,79.78,205.4283333,1.688333333,0.633333333,74.54833333,36.755,1202.34,18.46833333,1.97715145
2018-11-01 00:52:00,98.09166667,25.83833333,79.665,183.365,1.493333333,0.68,68.515,35.88,1133.79,18.56333333,2.11402862
2018-12-01 00:52:00,98.11166667,24.92833333,75.675,157.9166667,1.505,0.705,60.91333333,34.84,880.67,18.67333333,1.54384014
2019-01-01 00:52:00,98.10666667,24.51333333,68.83166667,133.3233333,1.553333333,0.701666667,51.63833333,33.955,553.72,19.12166667,0.62721131
2019-02-01 00:52:00,98.08666667,24.56333333,60.645,106.8966667,1.643333333,0.671666667,42.705,33.46,268.95,20.055,0.68618117
2019-03-01 00:52:00,98.06333333,25.295,53.02,94.68833333,1.756666667,0.621666667,41.615,33.455,73.83,20.71666667,0.803048
2019-04-01 00:52:00,98.02166667,26.19166667,47.92666667,99.77166667,1.943333333,0.566666667,45.40166667,33.94166667,26.37,20.90833333,0.18418632
2019-05-01 00:52:00,98.00333333,26.81833333,49.57333333,122.095,2.066666667,0.525,51.34,34.81833333,152.93,20.65833333,0.98447919
2019-06-01 00:52:00,97.98666667,27.85166667,52.90666667,146.865,2.063333333,0.5,58.58333333,35.85833333,284.77,20.65833333,0.88994628
2019-07-01 00:52:00,97.98333333,28.34,59.42666667,173.635,2.026666667,0.491666667,67.63,36.74333333,464.07,20.1,0.58055706
2019-08-01 00:52:00,98.01,28.29166667,67.51,199.6233333,1.955,0.503333333,75.43166667,37.23833333,759.38,19.34166667,0.60434272
2019-09-01 00:52:00,98.04833333,27.6,75.07333333,212.4983333,1.846666667,0.538333333,76.85833333,37.245,970.32,18.76666667,0.84507841
2019-10-01 00:52:00,98.08333333,26.60833333,81.05333333,202.2683333,1.675,0.583333333,75.43166667,36.76166667,1075.79,18.23333333,1.25539579
2019-11-01 00:52:00,98.09333333,26.185,79.65666667,179.7166667,1.533333333,0.618333333,67.31,35.88833333,949.23,18.495,0.99958974
2019-12-01 00:52:00,98.095,25.14833333,75.865,155.3633333,1.526666667,0.638333333,60.38166667,34.84833333,817.39,18.75833333,1.07633325
2020-01-01 00:52:00,98.11166667,24.42166667,69.97,129.27,1.671666667,0.641666667,51.87833333,33.96,638.09,19.14,1.37865212
2020-02-01 00:52:00,98.09666667,24.25666667,61.42833333,102.2916667,1.836666667,0.628333333,41.75833333,33.46833333,342.78,19.81833333,1.49214744
2020-03-01 00:52:00,98.05,24.99833333,54.90666667,100.605,1.978333333,0.593333333,40.70166667,33.47,152.93,20.345,2.28970887
2020-04-01 00:52:00,98.035,25.77833333,50.46833333,108.1783333,2.21,0.548333333,40.19666667,33.955,68.55,20.98166667,1.41004798
2020-05-01 00:52:00,98.04166667,26.44666667,50.45833333,127.8966667,2.423333333,0.51,46.805,34.82666667,147.65,20.98,0.90272529
2020-06-01 00:52:00,98.03333333,27.48333333,54.06333333,152.1883333,2.461666667,0.486666667,54.77333333,35.86833333,247.85,20.62,0.43335086
2020-07-01 00:52:00,98.00333333,28.16333333,59.88666667,177.4383333,2.345,0.48,63.67333333,36.76,448.24,20.135,0.42216684
2020-08-01 00:52:00,97.99333333,28.365,68.345,205.125,2.25,0.498333333,73.95166667,37.25166667,791.01,19.33,0.84180735
2020-09-01 00:52:00,98.03166667,27.54333333,74.87666667,209.3116667,2.156666667,0.54,75.46666667,37.245,1117.97,18.73833333,1.83580546
2020-10-01 00:52:00,98.06333333,26.72333333,78.2,194.25,1.948333333,0.59,70.59666667,36.75,1191.8,18.52666667,1.91898611
2020-11-01 00:52:00,98.08333333,25.68,79.335,172.375,1.83,0.63,63.005,35.87,1112.7,18.505,1.9929676
2020-12-01 00:52:00,98.08,25.03,76.49166667,150.0833333,1.758333333,0.655,54.66,34.82833333,1012.5,18.72333333,2.4516735
2021-01-01 00:52:00,98.08166667,24.54166667,70.79333333,125.3116667,1.841666667,0.661666667,44.765,33.94666667,812.11,19.49333333,2.74502166
2021-02-01 00:52:00,98.07833333,24.39833333,62.66833333,98.78166667,1.903333333,0.643333333,35.26166667,33.46,469.34,20.37833333,2.64600688
2021-03-01 00:52:00,98.03166667,25.05833333,55.47,85.355,2.065,0.601666667,33.62666667,33.465,121.29,20.79166667,1.77177911
2021-04-01 00:52:00,97.975,26.03666667,49.81333333,97.93833333,2.251666667,0.55,37.62666667,33.96,8.45,21.24666667,-0.74638983
2021-05-01 00:52:00,97.93166667,27.405,46.98,118.6466667,2.396666667,0.506666667,46.87833333,34.84,35.32,21.35333333,-1.74090455
2021-06-01 00:52:00,97.93166667,28.06166667,49.58333333,139.47,2.456666667,0.478333333,54.945,35.88166667,218.01,21.31,0.03021844
2021-07-01 00:52:00,97.95166667,28.62166667,54.95833333,165.585,2.42,0.466666667,65.20666667,36.76166667,388.38,20.58666667,-0.21281683
2021-08-01 00:52:00,97.96833333,28.73166667,63.36333333,191.845,2.26,0.48,75.76333333,37.25,755.66,19.745,0.57598779
2021-09-01 00:52:00,98.02,28.11666667,70.41666667,205.2816667,2.056666667,0.516666667,76.86333333,37.24833333,938.88,19.38333333,0.62148698
2021-10-01 00:52:00,98.06333333,27.37,75.59333333,197.4266667,1.846666667,0.553333333,73.845,36.75666667,977.69,19.05833333,0.65657758
2021-11-01 00:52:00,98.08166667,26.375,77.19833333,181.1566667,1.623333333,0.581666667,66.62166667,35.88,952.89,18.98833333,1.02301091
2021-12-01 00:52:00,98.08833333,25.50666667,73.98,158.3333333,1.665,0.596666667,59.69166667,34.83833333,770.2,18.93166667,0.71197651
