DATE,PS,T2M,RH2M,WS2M,GWETPROF,PRECTOTCORR_SUM,SPI6
1981-06-30,0.19101123595504532,0.07142857142857206,0.5812138339389046,-0.08745247148288948,-0.5555555555555554,0.387123413365958,-0.1112159371743805
1981-07-31,0.28089887640450684,-0.32522796352583505,0.889113174539093,-0.2623574144486689,0.03703703703703631,0.45159810368557896,0.747892347457406
1981-08-31,0.25842696629214856,-0.35410334346504513,0.929484591575831,-0.6730038022813687,0.33333333333333304,0.48389662027833014,1.6261160629482556
1981-09-30,0.30337078651689353,-0.3647416413373854,0.9345983044004842,-0.7718631178707223,1.0,0.12904113778865267,2.275244235870629
1981-10-31,0.03370786516856583,-0.20972644376899652,0.7074417978737717,-0.8250950570342204,0.7037037037037033,-1.0,2.1225018063358
1981-11-30,0.19101123595504532,-0.6474164133738598,0.15220024222850204,-0.3460076045627376,0.11111111111111072,-1.0,1.7788584924830857
1981-12-31,0.19101123595504532,-0.6838905775075985,-0.1842282330776479,-0.29277566539923927,-0.2592592592592595,-1.0,0.9579086626343546
1982-01-31,0.10112359550564065,-0.5866261398176289,-0.5591441259588212,0.14068441064638781,-0.5555555555555554,-1.0,0.0988003780025681
1982-02-28,-0.16853932584268705,-0.24012158054711197,-0.43130130534248434,-0.019011406844106293,-0.7037037037037037,-0.9032267930876281,-0.7221494518461627
1982-03-31,-0.3932584269662698,0.25835866261398266,-0.3473287579060692,0.019011406844106515,-0.7777777777777781,-0.9354641382474385,-1.3521621939094726
1982-04-30,-0.5280898876404194,0.46352583586626217,0.1322836764903781,0.30798479087452524,-0.8518518518518521,-0.7742162410154458,-1.218535195233707
1982-05-31,-0.1235955056179705,0.0744680851063837,0.6048983986004572,0.04182509505703447,-0.7037037037037037,-0.22581434470102457,-0.7603441100967542
1982-06-30,0.37078651685393993,-0.05775075987841927,0.6635715246938501,-0.22433460076045608,-0.6296296296296298,-0.0967426211959016,-0.2257637084586186
1982-07-31,0.3258426966292234,-0.2522796352583585,0.7865697752657783,-0.376425855513308,-0.40740740740740744,-0.03226793087628088,0.3469751479625721
1982-08-31,0.34831460674158166,-0.39513677811550085,0.9109137397389313,-0.40684410646387814,-0.185185185185186,0.16127848294846303,0.9769878900258822
1982-09-30,0.2359550561797903,-0.24316109422492316,0.835284618490109,-0.7794676806083649,0.03703703703703631,3.058571647041042e-05,1.5306475190555455
1982-10-31,0.03370786516856583,-0.2173252279635256,0.7058269411923024,-0.6882129277566538,-0.0370370370370372,-0.5161339654381405,1.6833899485903745
1982-11-30,0.1235955056179705,-0.4893617021276593,-0.01251513928138892,-0.5133079847908744,-0.3333333333333339,-1.0,1.225198863453422
1982-12-31,0.16853932584271547,-0.5273556231003034,-0.4617144395101602,0.011406844106464087,-0.6296296296296298,-1.0,0.6906184618152863
1983-01-31,0.752808988764059,-0.9072948328267474,-0.7340869331180192,1.0,-0.7777777777777781,-1.0,0.1178796053940957
1983-02-28,-0.03370786516853741,0.12006079027355732,-0.7577714977795722,0.28517110266159706,-0.8518518518518521,-1.0,-0.5694070223113332
1983-03-31,-0.16853932584268705,0.2902735562310035,-0.8587000403714171,0.6958174904942966,-0.925925925925926,-1.0,-1.1612613095915876
1983-04-30,-0.6179775280898809,0.7127659574468099,-0.17077109406540192,-0.20152091254752813,-1.0000000000000004,-0.8709894479278177,-1.3712776247685363
1983-05-31,-0.5056179775280611,0.537993920972645,0.2229847934329161,0.26235741444866933,-1.0000000000000004,-0.3870622419330173,-1.0085188800567582
1983-06-30,0.19101123595504532,-0.09270516717325172,0.7731126362535323,-0.2319391634980985,-0.40740740740740744,0.35482489677320683,-0.206684481067091
1983-07-31,0.21348314606743202,-0.20668693009118488,0.8455120441394155,-0.39163498098859306,-0.185185185185186,3.058571647041042e-05,0.3851698062131636
1983-08-31,0.5056179775280896,-0.22188449848024216,0.7679989234288787,-0.5361216730038021,-0.185185185185186,-0.45159810368557884,0.7097338926743504
1983-09-30,0.28089887640450684,-0.26291793313069833,0.7932983447719013,-0.6730038022813687,-0.185185185185186,0.03226793087628077,1.3206674073461326
1983-10-31,0.1460674157303572,-0.12006079027355554,0.21948593728973198,-0.49809885931558906,-0.3333333333333339,-1.0,1.244314294312486
1983-11-30,0.25842696629214856,-0.06990881458966491,-0.2951150585385549,-0.44486692015209117,-0.6296296296296298,-1.0,0.8815555496007077
1983-12-31,0.16853932584271547,-0.21580547112461934,-0.47328757906069185,-0.3155893536121672,-0.7037037037037037,-1.0,0.0797211506110405
1984-01-31,0.10112359550564065,-0.49088145896656465,-0.7289732202933658,0.20152091254752857,-0.8518518518518521,-1.0,-0.5121331366692141
1984-02-29,-0.34831460674155323,-0.13069908814589581,-0.8266720495222717,0.27756653992395464,-0.925925925925926,-1.0,-0.8366972231304008
1984-03-31,-0.707865168539314,0.4620060790273568,-0.4162293096487688,0.1482889733840307,-1.0000000000000004,-1.0,-1.447630737802183
1984-04-30,-0.6629213483145975,0.5167173252279644,0.02947113443681859,0.45247148288973404,-1.0000000000000004,-0.6451445175103228,-1.2376144226252344
1984-05-31,-0.41573033707862805,0.0835866261398186,0.5763692638944957,0.163498098859316,-0.8518518518518521,-0.35482489677320694,-0.8557764505219285
1984-06-30,0.03370786516856583,-0.025835866261397555,0.6116269681065802,-0.1254752851711025,-0.7037037037037037,-0.4193607585257685,-0.5121331366692139
1984-07-31,0.056179775280924105,-0.16717325227963453,0.667070380837034,-0.3460076045627376,-0.7037037037037037,3.058571647041042e-05,0.0797211506110405
1984-08-31,0.19101123595504532,-0.21580547112461934,0.7426995020858564,-0.5361216730038021,-0.5555555555555554,-0.4193607585257685,0.4233644644637548
1984-09-30,0.07865168539325396,-0.32522796352583505,0.875656035526847,-0.5437262357414447,-0.40740740740740744,0.22581434470102457,1.1488457504197758
1984-10-31,-0.05617977528089568,-0.18996960486322134,0.5930561162696808,-0.6349809885931559,-0.3333333333333339,-0.7096803792628843,1.110651092169184
1984-11-30,-0.05617977528089568,-0.05319148936170137,-0.15542995559144135,-0.5437262357414447,-0.6296296296296298,-1.0,0.728813120065878
1984-12-31,-0.03370786516853741,-0.49848024316109374,-0.5341138473960437,-0.003802281368820992,-0.7037037037037037,-1.0,0.3851698062131636
1985-01-31,-0.16853932584268705,-0.17933130699088107,-0.6299286771632352,0.011406844106464087,-0.8518518518518521,-1.0,-0.206684481067091
1985-02-28,0.10112359550564065,-0.38145896656534894,-1.0,0.6045627376425857,-0.925925925925926,-1.0,-0.5503277949198055
1985-03-31,-0.7303370786516723,0.4939209726443776,-0.6013995424572737,0.07984790874524728,-1.0000000000000004,-1.0,-1.275809080875826
1985-04-30,-0.5955056179775227,0.5592705167173255,-0.31691562373839344,-0.209125475285171,-1.0000000000000004,-0.9354641382474385,-1.4094360795515917
1985-05-31,-0.41573033707862805,0.37993920972644446,0.2918853451756156,0.5209125475285172,-1.0000000000000004,-0.7419177244226947,-1.256693650016762
1985-06-30,0.2359550561797903,0.006079027355624156,0.5594132687390658,-0.003802281368820992,-0.8518518518518521,-0.1935158281082734,-0.7793871340207458
1985-07-31,0.3258426966292234,-0.34498480243161067,0.8336697618086393,-0.4372623574144485,-0.5555555555555554,0.25805168986083493,-0.0348266206731976
1985-08-31,0.25842696629214856,-0.38297872340425476,0.9310994482573003,-0.6958174904942964,-0.0370370370370372,0.48389662027833014,0.8433970948176526
1985-09-30,0.1235955056179705,-0.39513677811550085,0.9480554434127302,-0.7338403041825095,0.40740740740740744,0.12904113778865267,1.5116044951315537
1985-10-31,0.011235955056179137,-0.2811550151975677,0.5863275467635578,-0.8022813688212926,0.18518518518518512,-0.8709894479278177,1.5497629499146093
1985-11-30,-0.05617977528089568,-0.23252279635258288,0.11182882519176407,-0.520912547528517,-0.2592592592592595,-1.0,1.3970205203797794
1985-12-31,0.1235955056179705,-0.6945288753799392,-0.3842013187996234,0.06463878326996197,-0.5555555555555554,-1.0,0.9197140043837634
1986-01-31,0.16853932584271547,-0.5744680851063824,-0.6972143722244653,0.04182509505703447,-0.7037037037037037,-1.0,0.1751534910362149
1986-02-28,-0.37078651685393993,0.1960486322188455,-0.6584578118691967,0.011406844106464087,-0.8518518518518521,-1.0,-0.703070224454635
1986-03-31,-0.43820224719101475,0.3814589665653507,-0.3371013322567624,-0.1558935361216729,-0.925925925925926,-0.9677626548401896,-1.3521983973770086
1986-04-30,-0.707865168539314,0.5045592705167179,0.16915623738393193,0.29277566539923994,-0.925925925925926,-0.8386909313350666,-1.333082966517945
1986-05-31,-0.2808988764044784,0.3768996960486328,0.25151392813887763,0.11787072243346053,-0.925925925925926,-0.5483713105979509,-1.065792765698877
1986-06-30,-0.011235955056150715,0.17629179331307032,0.41811330911048294,0.09505703422053235,-0.925925925925926,-0.4838354488453892,-0.760307906629218
1986-07-31,0.4831460674157597,-0.2811550151975677,0.7881846319472476,-0.2623574144486689,-0.6296296296296298,0.1935769995412142,-0.0539058480647252
1986-08-31,0.28089887640450684,-0.3221884498480234,0.8368994751715784,-0.6577946768060836,-0.3333333333333339,0.3225875516133965,0.7288493235334145
1986-09-30,0.3258426966292234,-0.33282674772036414,0.9009554568698692,-0.7262357414448668,0.25925925925925863,0.5806698271907018,1.645267697274856
1986-10-31,0.21348314606743202,-0.23556231003039452,0.5914412595882113,-0.7262357414448668,0.25925925925925863,-0.4838354488453892,1.8552840124518044
1986-11-30,0.03370786516856583,-0.3784194528875373,0.18772708922083137,-0.5285171102661594,-0.1111111111111116,-1.0,1.5879938116327366
1986-12-31,0.5056179775280896,-0.8449848024316107,-0.27842820616336983,0.13307984790874539,-0.48148148148148184,-1.0,1.2825089525630775
1987-01-31,0.30337078651689353,-0.3571428571428563,-0.5709864082895977,0.06463878326996197,-0.7037037037037037,-1.0,0.5761068939985846
1987-02-28,-0.07865168539322553,0.0972644376899705,-0.7828017763423497,-0.06463878326996175,-0.7777777777777781,-1.0,-0.2066482775995547
1987-03-31,-0.43820224719101475,0.3784194528875391,-0.5037007132283677,0.049429657794676896,-0.8518518518518521,-1.0,-1.1421458787325238
1987-04-30,-0.41573033707862805,0.6534954407294844,-0.6584578118691967,0.019011406844106515,-0.925925925925926,-0.9677626548401896,-1.4285515104106554
1987-05-31,-0.6404494382022108,0.8541033434650469,-0.1637733817790339,0.15589353612167312,-1.0000000000000004,-0.8709894479278177,-1.3521983973770084
1987-06-30,0.19101123595504532,0.18996960486322223,0.46359843897187436,-0.1558935361216729,-0.8518518518518521,-0.25805168986083493,-0.9130865396315836
1987-07-31,0.011235955056179137,0.001519756838906261,0.6350423899878885,-0.29277566539923927,-0.7037037037037037,-0.16127848294846303,-0.4167007962440393
1987-08-31,0.056179775280924105,-0.20516717325227907,0.8455120441394155,-0.5817490494296575,-0.6296296296296298,-0.03226793087628088,0.1560380601771513
1987-09-30,0.16853932584271547,-0.15197568389057725,0.7846857758040642,-0.6121673003802279,-0.48148148148148184,-0.22581434470102457,0.6142291453141042
1987-10-31,0.011235955056179137,-0.03647416413373783,0.45014129995962837,-0.6730038022813687,-0.48148148148148184,-0.6774430341030739,0.7860508022404615
1987-11-30,0.03370786516856583,-0.009118541033434013,-0.3960436011303998,-0.3992395437262355,-0.7037037037037037,-1.0,0.7096976892068148
1987-12-31,0.2359550561797903,-0.22340425531914843,-0.6584578118691967,0.06463878326996197,-0.8518518518518521,-1.0,0.2705858314613896
1988-01-31,0.10112359550564065,-0.16717325227963453,-0.7408155026241422,0.20152091254752857,-0.925925925925926,-1.0,-0.2257999119261547
1988-02-29,-0.34831460674155323,0.07598784194528907,-0.9058000269142781,0.3916349809885933,-1.0000000000000004,-1.0,-0.7985387683473454
1988-03-31,-0.37078651685393993,0.6109422492401224,-0.7475440721302652,0.049429657794676896,-1.0000000000000004,-1.0,-1.256729853484298
1988-04-30,-0.6629213483145975,0.6458966565349549,0.024626564392410177,0.20152091254752857,-1.0000000000000004,-0.7742162410154458,-1.314003739126417
1988-05-31,-0.37078651685393993,0.6854103343465052,0.06499798142914814,0.44486692015209117,-1.0000000000000004,-0.9032267930876281,-1.256729853484298
1988-06-30,0.056179775280924105,0.021276595744681437,0.6167406809312337,-0.01140684410646342,-0.8518518518518521,-0.06450527603609113,-0.7030702244546349
1988-07-31,0.2359550561797903,-0.1823708206686927,0.7545417844166327,-0.209125475285171,-0.7037037037037037,-0.03226793087628088,-0.1303313680334442
1988-08-31,0.056179775280924105,-0.3495440729483277,0.9496703000942,-0.4676806083650189,-0.3333333333333339,0.6129071723505124,0.8242454604910529
1988-09-30,0.07865168539325396,-0.27811550151975606,0.8772708922083163,-0.7414448669201519,0.03703703703703631,-0.12904113778865278,1.3397104312701245
1988-10-31,-0.10112359550561223,-0.07750759878419355,0.3860853182613375,-0.6045627376425855,-0.185185185185186,-0.9677626548401896,1.2251626599858865
1988-11-30,0.10112359550564065,-0.15653495440729426,-0.10671511236711084,-0.32319391634980965,-0.48148148148148184,-1.0,1.1678887743437671
1988-12-31,0.07865168539325396,-0.4422492401215803,-0.4784012918853452,0.09505703422053235,-0.7037037037037037,-1.0,0.6142291453141042
1989-01-31,0.5730337078651644,-0.8145896656534952,-0.7340869331180192,0.7794676806083651,-0.7777777777777781,-1.0,0.0414902888929131
1989-02-28,0.28089887640450684,-0.29787234042553123,-0.8603148970528867,0.7718631178707227,-0.925925925925926,-1.0,-0.9130865396315834
1989-03-31,-0.573033707865136,0.2796352583586632,-0.5136589960974298,0.057034220532319546,-0.925925925925926,-0.8709894479278177,-1.3521983973770084
1989-04-30,-0.8202247191011054,0.6854103343465052,-0.2329430763019782,0.057034220532319546,-1.0000000000000004,-0.8709894479278177,-1.294924511734889
1989-05-31,-0.2808988764044784,0.5668693009118551,0.09514197281657899,0.14068441064638781,-1.0000000000000004,-0.6129071723505123,-1.065828969166413
1989-06-30,0.07865168539325396,0.13373860182370922,0.4652132956533439,-0.026615969581748722,-0.925925925925926,-0.35482489677320694,-0.683990997063107
1989-07-31,0.37078651685393993,-0.2902735562310026,0.8167137666532094,-0.42205323193916344,-0.6296296296296298,0.06450527603609113,-0.0539782549997969
1989-08-31,0.21348314606743202,-0.38145896656534894,0.9345983044004842,-0.5057034220532317,-0.185185185185186,0.6129071723505124,0.9005985735246996
1989-09-30,0.011235955056179137,-0.3145896656534952,0.8772708922083163,-0.7262357414448668,0.18518518518518512,-0.06450527603609113,1.377905089520716
1989-10-31,0.1460674157303572,-0.2841945288753793,0.6283138204817655,-0.7490494296577945,0.25925925925925863,-0.580669827190702,1.5497267464470736
1989-11-30,0.011235955056179137,-0.3571428571428563,0.088413403310456,-0.40684410646387814,-0.185185185185186,-1.0,1.320631203878597
1989-12-31,0.25842696629214856,-0.5820668693009114,-0.1503162427667879,-0.14068441064638781,-0.48148148148148184,-1.0,0.938793231775291
1990-01-31,-0.05617977528089568,-0.22948328267477125,-0.44152873099179124,0.04182509505703447,-0.7037037037037037,-1.0,0.3087804897119811
1990-02-28,0.07865168539325396,-0.1124620060790269,-0.7424303593056117,0.3536121673003807,-0.8518518518518521,-1.0,-0.6457963388125155
1990-03-31,-0.03370786516853741,0.22492401215805558,-0.9006863140896246,0.5969581749049433,-0.925925925925926,-1.0,-1.1994559678421788
1990-04-30,-0.6853932584269558,0.7325227963525842,-0.08652940384874186,0.3992395437262357,-0.925925925925926,-0.8709894479278177,-1.371277624768536
1990-05-31,-0.23595505617976187,0.34802431610942364,0.36939846588615244,0.12547528517110296,-0.925925925925926,-0.5161339654381405,-1.0849081965579406
1990-06-30,0.1235955056179705,0.16109422492401304,0.49374243035930543,-0.06463878326996175,-0.7777777777777781,-0.3870622419330173,-0.7221494518461624
1990-07-31,0.2359550561797903,-0.20516717325227907,0.7443143587673262,-0.3992395437262355,-0.7037037037037037,0.06450527603609113,-0.0921367097828523
1990-08-31,0.4157303370786849,-0.29635258358662586,0.875656035526847,-0.6197718631178706,-0.185185185185186,0.3225875516133965,0.6906184618152871
1990-09-30,0.21348314606743202,-0.2310030395136775,0.8032566276409634,-0.7642585551330798,-0.0370370370370372,-0.1935158281082734,1.1679249778113037
1990-10-31,-0.03370786516853741,0.06079027355623179,0.35917104023684554,-0.6121673003802279,-0.3333333333333339,-1.0,1.0915718647776569
1990-11-30,-0.14606741573032878,0.12158054711246269,-0.10994482573004993,-0.5057034220532317,-0.6296296296296298,-1.0,0.8052024365670617
1990-12-31,-0.1235955056179705,0.018237082066869803,-0.47005786569775276,-0.33840304182509495,-0.7037037037037037,-1.0,0.4424436918552832
1991-01-31,0.16853932584271547,-0.2310030395136775,-0.7628852106042256,0.17110266159695842,-0.8518518518518521,-1.0,-0.1875690502080267
1991-02-28,-0.32584269662919496,0.46504559270516843,-0.6450006728569507,-0.29277566539923927,-0.925925925925926,-1.0,-0.9703242218061662
1991-03-31,-0.6179775280898809,0.5592705167173255,-0.41784416633023835,-0.1711026615969582,-1.0000000000000004,-0.8709894479278177,-1.371277624768536
1991-04-30,-0.6404494382022108,0.6747720364741658,-0.09002825999192599,0.26996197718631176,-1.0000000000000004,-0.7742162410154458,-1.2376506260927702
1991-05-31,-0.25842696629212014,0.09878419452887588,0.61324182478805,-0.17870722433460062,-0.8518518518518521,0.06450527603609113,-0.6076378840294603
1991-06-30,0.10112359550564065,0.04863221884498525,0.646884672318665,-0.2471482889733838,-0.6296296296296298,-0.3225875516133966,-0.2067206845346267
1991-07-31,0.37078651685393993,-0.2902735562310026,0.875656035526847,-0.47528517110266155,-0.3333333333333339,0.1935769995412142,0.499681374029866
1991-08-31,0.37078651685393993,-0.4194528875379935,1.0,-0.49809885931558906,0.03703703703703631,0.25805168986083493,1.244241887377414
1991-09-30,0.34831460674158166,-0.20668693009118488,0.7965280581348404,-0.7566539923954372,0.11111111111111072,-0.8386909313350666,1.2633573182364777
1991-10-31,0.056179775280924105,-0.16109422492401126,0.6301978199434797,-0.7034220532319391,-0.185185185185186,-0.6451445175103228,1.3397466347376603
1991-11-30,0.10112359550564065,-0.2537993920972639,-0.1016013995424574,-0.4676806083650189,-0.48148148148148184,-1.0,0.7097338926743508
1991-12-31,0.3258426966292234,-0.5531914893617014,-0.4566007266855068,0.08745247148288993,-0.7037037037037037,-1.0,0.3088166931795171
1992-01-31,0.43820224719101475,-0.645896656534954,-0.6937155160812811,0.5513307984790878,-0.8518518518518521,-1.0,-0.3975853653849756
1992-02-29,0.28089887640450684,-0.15653495440729426,-0.9192571659265241,0.7718631178707227,-0.925925925925926,-1.0,-1.1421458787325236
1992-03-31,-0.4831460674157313,0.5060790273556242,-0.8401291885345177,-0.0418250950570338,-1.0000000000000004,-1.0,-1.237614422625234
1992-04-30,-0.5505617977528061,0.6884498480243169,-0.12017225137935683,0.13307984790874539,-1.0000000000000004,-0.8386909313350666,-1.3521621939094723
1992-05-31,-0.3033707865168367,0.3875379939209731,0.2684699232943075,0.368821292775666,-1.0000000000000004,-0.6774430341030739,-1.1612613095915874
1992-06-30,0.056179775280924105,0.20668693009118666,0.41488359574754385,0.011406844106464087,-1.0000000000000004,-0.6774430341030739,-0.9703604252737024
1992-07-31,0.4157303370786849,-0.20212765957446788,0.7343560758982637,-0.4676806083650189,-0.7037037037037037,0.06450527603609113,-0.3403476832103924
1992-08-31,0.460674157303373,-0.38753799392097177,0.895841744045216,-0.5057034220532317,-0.48148148148148184,0.35482489677320683,0.4614867157792748
1992-09-30,0.1235955056179705,-0.29179331306990797,0.7830709191225944,-0.7186311787072241,-0.185185185185186,-0.22581434470102457,0.9196778009162272
1992-10-31,0.03370786516856583,0.03799392097264498,0.29699905800026905,-0.5361216730038021,-0.40740740740740744,-0.9354641382474385,0.8624039152741084
1992-11-30,0.10112359550564065,-0.2340425531914887,-0.28677163235096215,-0.20152091254752813,-0.6296296296296298,-1.0,0.6715030309562234
1992-12-31,0.21348314606743202,-0.5258358662613976,-0.5860584039833132,-0.14828897338403024,-0.7777777777777781,-1.0,0.4806021466383384
1993-01-31,0.5730337078651644,-0.721884498480243,-0.7693446373301037,0.6121673003802286,-0.8518518518518521,-1.0,-0.1494105954249716
1993-02-28,-0.07865168539322553,-0.0045592705167161185,-0.8670434665590097,0.28517110266159706,-0.925925925925926,-1.0,-0.9512449944146386
1993-03-31,-0.2134831460674036,0.3784194528875391,-0.5658726954649442,0.209125475285171,-1.0000000000000004,-1.0,-1.4094360795515912
1993-04-30,-0.707865168539314,0.7765957446808516,-0.4514870138608533,0.209125475285171,-1.0000000000000004,-0.9354641382474385,-1.4094360795515912
1993-05-31,-0.4831460674157313,0.41185410334346617,0.35917104023684554,0.44486692015209117,-1.0000000000000004,-0.5161339654381405,-1.1230666513409957
1993-06-30,0.16853932584271547,0.250759878419454,0.371013322567622,-0.07224334600760418,-1.0000000000000004,-0.5483713105979509,-0.8557764505219281
1993-07-31,0.28089887640450684,-0.13981762917933072,0.7090566545552415,-0.4144486692015208,-0.7777777777777781,3.058571647041042e-05,-0.2639221632416734
1993-08-31,0.34831460674158166,-0.22796352583586588,0.8083703404656166,-0.7034220532319391,-0.5555555555555554,0.06450527603609113,0.3660905788216364
1993-09-30,0.19101123595504532,-0.22188449848024216,0.7932983447719013,-0.7262357414448668,-0.40740740740740744,-0.3870622419330173,0.7288493235334148
1993-10-31,-0.05617977528089568,0.20820668693009203,0.29376934463732995,-0.5665399239543725,-0.6296296296296298,-0.9677626548401896,0.7097338926743512
1993-11-30,-0.34831460674155323,0.2613981762917943,-0.25151392813887785,-0.5589353612167298,-0.7037037037037037,-1.0,0.4233644644637557
1993-12-31,0.07865168539325396,-0.24316109422492316,-0.5979006863140898,0.09505703422053235,-0.8518518518518521,-1.0,0.1560742636446878
1994-01-31,-0.011235955056150715,-0.2765957446808507,-0.7139012245996502,0.3231939163498101,-0.925925925925926,-1.0,-0.4357800236355666
1994-02-28,0.03370786516856583,-0.11550151975683853,-0.9308303054770557,0.44486692015209117,-1.0000000000000004,-1.0,-1.0657927656988768
1994-03-31,-0.5280898876404194,0.6854103343465052,-0.5456869869465752,-0.25475285171102646,-1.0000000000000004,-0.9677626548401896,-1.4094722830191273
1994-04-30,-0.7303370786516723,0.8069908814589679,-0.27331449333871616,0.3384030418250954,-1.0000000000000004,-0.8709894479278177,-1.3521983973770084
1994-05-31,-0.23595505617976187,0.37537993920972745,0.31718476651863803,0.1482889733840307,-1.0000000000000004,-0.5483713105979509,-1.0849081965579404
1994-06-30,0.1460674157303572,0.0927051671732535,0.49374243035930543,0.034220532319391594,-0.925925925925926,-0.4193607585257685,-0.7412648827052261
1994-07-31,0.28089887640450684,-0.15349544072948262,0.6955995155429955,-0.17870722433460062,-0.7037037037037037,-0.12904113778865278,-0.2257999119261543
1994-08-31,0.16853932584271547,-0.4072948328267474,0.9698560086125689,-0.40684410646387814,-0.2592592592592595,0.8709894479278177,0.8815193461331721
1994-09-30,0.19101123595504532,-0.2765957446808507,0.9009554568698692,-0.7642585551330798,0.25925925925925863,0.1935769995412142,1.5688421773061372
1994-10-31,0.03370786516856583,-0.22188449848024216,0.7763423496164714,-0.9391634980988592,0.18518518518518512,-0.4838354488453892,1.7979739233421497
1994-11-30,0.28089887640450684,-0.4802431610942248,0.11182882519176407,-0.36882129277566533,-0.185185185185186,-1.0,1.5306837225230816
