DATE,PS,T2M,RH2M,WD2M,WS2M,GWETPROF,CLOUD_AMT,TOA_SW_DWN,PRECTOTCORR_SUM,ALLSKY_SFC_SW_DWN,SPI6
30/6/2008,98.54,30.98,56.75,205.12,2.45,0.41,61.66,37.27,110.74,21.76,-0.8366021140612281
31/7/2008,98.7,27.74,71.25,225.12,2.13,0.46,71.84,37.3,94.92,18.32,-0.46450784672948875
31/8/2008,98.6,26.67,78.5,215.12,1.62,0.49,80.95,37.44,216.21,18.14,0.38305327358019686
30/9/2008,98.69,26.55,81.75,196.5,1.35,0.58,72.07,36.69,163.48,18.85,1.0239084234263065
31/10/2008,98.64,27.08,68.38,141.25,1.48,0.55,38.38,34.55,31.64,20.75,1.0859241346482629
30/11/2008,98.61,26.24,37.94,78.19,1.84,0.48,23.4,31.79,0.0,21.21,1.0445672602240126
31/12/2008,98.6,25.83,29.38,66.06,2.26,0.43,19.37,30.24,0.0,20.21,0.6104572816703169
31/1/2009,98.62,26.44,20.94,37.0,2.38,0.41,39.11,31.3,0.0,19.82,0.23836301433857754
28/2/2009,98.41,29.54,20.12,83.56,2.39,0.41,45.51,34.05,0.0,19.6,-0.609198105971108
31/3/2009,98.3,31.8,18.38,92.06,2.47,0.41,56.9,36.63,0.0,20.43,-1.250053255817218
30/4/2009,98.31,33.75,38.19,238.94,2.69,0.4,61.0,37.84,0.0,22.81,-1.374084678261131
31/5/2009,98.39,32.94,47.69,205.94,2.73,0.41,63.74,37.71,0.0,21.42,-1.374084678261131
30/6/2009,98.62,30.46,59.81,213.81,2.55,0.41,65.16,37.28,110.74,20.27,-0.939974699707435
31/7/2009,98.71,27.93,73.19,223.19,2.16,0.46,69.59,37.31,158.2,19.74,-0.31981758748786954
31/8/2009,98.68,26.37,82.88,213.19,1.43,0.54,76.38,37.45,253.12,17.96,0.6724337920634353
30/9/2009,98.76,26.55,83.31,208.94,1.3,0.62,66.25,36.71,121.29,19.14,1.1479006450413816
31/10/2009,98.57,27.33,77.38,211.62,1.63,0.59,51.1,34.57,58.01,20.69,1.3753046531315014
30/11/2009,98.65,25.48,52.94,83.0,1.86,0.52,26.73,31.8,0.0,20.32,1.3753046531315014
31/12/2009,98.71,24.5,33.69,76.31,2.16,0.46,13.45,30.24,0.0,21.15,0.9411946745778056
31/1/2010,98.69,25.08,19.94,53.5,2.41,0.42,17.47,31.28,0.0,22.11,0.3210375623582404
28/2/2010,98.49,29.82,17.38,73.31,2.25,0.41,18.63,34.03,0.0,22.54,-0.6712138171930645
31/3/2010,98.49,31.13,19.69,73.62,2.77,0.41,45.33,36.62,0.0,19.96,-1.1466806701710108
30/4/2010,98.31,33.73,36.88,212.25,2.56,0.41,68.71,37.85,0.0,20.1,-1.374084678261131
31/5/2010,98.43,31.37,61.38,217.81,2.83,0.43,69.27,37.72,84.38,20.62,-1.043308084524804
30/6/2010,98.67,29.19,69.44,212.25,2.39,0.45,63.04,37.29,147.66,20.22,-0.4644686459006506
31/7/2010,98.67,27.19,76.62,227.31,2.19,0.48,74.59,37.31,126.56,18.15,0.03165704387500169
31/8/2010,98.67,26.29,84.0,232.25,1.58,0.55,80.8,37.45,242.58,17.16,0.9825907498308944
30/9/2010,98.64,26.23,83.5,208.38,1.38,0.63,72.04,36.72,152.93,19.36,1.5820890252527535
31/10/2010,98.57,26.88,80.19,210.25,1.58,0.63,56.3,34.6,100.2,20.05,1.9748813302110373
30/11/2010,98.51,26.6,57.0,95.56,1.49,0.55,30.8,31.83,0.0,20.17,1.6441047364747103
31/12/2010,98.59,23.26,36.81,74.62,2.1,0.48,10.55,30.25,0.0,20.98,1.0652652978505572
31/1/2011,98.61,23.15,28.88,73.38,2.67,0.44,14.34,31.26,0.0,20.33,0.5691396080749046
28/2/2011,98.43,29.45,29.69,58.44,2.38,0.42,44.73,34.01,0.0,19.51,-0.38179409788098795
31/3/2011,98.31,31.73,27.44,106.62,2.3,0.41,53.75,36.61,0.0,22.5,-0.9812923733028474
30/4/2011,98.26,32.77,32.31,210.5,2.57,0.41,64.44,37.86,0.0,22.12,-1.374084678261131
31/5/2011,98.42,31.37,57.56,218.69,2.76,0.41,72.98,37.74,36.91,21.07,-1.2293944190195116
30/6/2011,98.59,30.17,61.38,220.06,2.56,0.42,62.23,37.3,42.19,19.98,-1.0640061221513482
31/7/2011,98.65,28.25,70.38,218.19,2.05,0.45,61.09,37.31,147.66,19.86,-0.4851666835271949
31/8/2011,98.69,26.6,79.38,216.12,1.67,0.5,78.59,37.46,179.3,18.09,0.21770417754087149
30/9/2011,98.72,27.14,76.75,199.19,1.49,0.52,68.53,36.74,100.2,19.17,0.610496482499155
31/10/2011,98.5,28.47,64.25,163.25,1.6,0.49,42.81,34.63,36.91,20.91,0.7551867417407744
30/11/2011,98.6,26.82,31.19,88.25,1.9,0.45,16.77,31.86,0.0,22.26,0.6104964824991552
31/12/2011,98.77,23.77,20.94,58.25,2.56,0.41,15.86,30.26,0.0,20.07,0.4451081856309915
31/1/2012,98.73,24.97,19.31,48.88,2.71,0.41,13.44,31.26,0.0,20.4,-0.1337312529931616
29/2/2012,98.41,29.15,19.5,54.69,2.57,0.41,28.67,34.05,5.27,19.86,-0.8159432772635219
31/3/2012,98.48,30.26,14.56,76.19,2.88,0.4,43.26,36.67,0.0,21.2,-1.2087355822218055
30/4/2012,98.29,33.46,40.5,227.56,2.97,0.4,66.59,37.87,10.55,21.6,-1.3120689670391743
31/5/2012,98.52,30.16,61.75,216.62,2.83,0.42,68.95,37.72,73.83,20.02,-1.0226492477270976
30/6/2012,98.68,28.89,67.12,221.56,2.23,0.45,58.91,37.29,137.11,19.65,-0.4851666835271948
31/7/2012,98.69,26.71,78.81,226.5,1.71,0.51,73.5,37.32,195.12,17.49,0.2797198887628282
31/8/2012,98.75,25.99,83.19,225.94,1.53,0.59,73.99,37.47,258.4,17.23,1.2720104691429712
30/9/2012,98.77,26.19,83.5,226.69,1.41,0.66,68.4,36.72,116.02,20.29,1.7268184853232114
31/10/2012,98.59,27.37,75.5,207.69,1.34,0.61,49.8,34.57,31.64,21.22,1.8094930333428736
30/11/2012,98.58,27.34,53.94,120.62,1.59,0.52,23.71,31.8,0.0,21.04,1.5200733140307974
31/12/2012,98.69,24.12,36.25,78.69,2.26,0.45,20.77,30.26,0.0,20.34,0.9825907498308944
31/1/2013,98.74,25.58,24.56,50.88,2.49,0.42,20.68,31.31,0.0,20.18,0.21770417754087149
28/2/2013,98.5,28.57,22.62,65.75,2.34,0.41,31.9,34.07,0.0,20.92,-0.7952452396369775
31/3/2013,98.32,33.61,35.12,212.75,2.22,0.41,53.86,36.65,0.0,21.26,-1.2500532558172177
30/4/2013,98.39,32.94,47.38,216.94,2.63,0.41,62.96,37.86,10.55,21.68,-1.3327278038368802
31/5/2013,98.51,32.13,53.5,219.62,2.7,0.41,60.78,37.73,31.64,21.98,-1.2086963813929672
30/6/2013,98.62,29.67,65.06,217.06,2.51,0.42,56.57,37.3,110.74,20.32,-0.7745864028392713
31/7/2013,98.75,27.41,73.94,223.44,1.88,0.47,64.27,37.33,121.29,19.96,-0.2991195498613249
31/8/2013,98.68,26.35,80.31,227.12,1.51,0.51,76.01,37.47,195.12,17.69,0.46576702242869805
30/9/2013,98.72,27.01,78.81,207.81,1.27,0.54,57.86,36.72,110.74,19.68,0.899877000982394
31/10/2013,98.65,28.08,55.44,101.38,1.57,0.5,35.85,34.58,26.37,21.58,0.9618927122043507
30/11/2013,98.5,28.16,31.56,71.19,1.88,0.45,24.11,31.81,0.0,21.16,0.8378612897604372
31/12/2013,98.7,26.24,22.56,48.81,2.58,0.41,20.76,30.25,0.0,19.82,0.4037513112067413
31/1/2014,98.66,26.51,18.62,59.25,2.6,0.41,28.41,31.29,0.0,19.92,-0.07171554177120486
28/2/2014,98.55,28.3,14.56,52.12,3.13,0.41,21.54,34.03,0.0,21.61,-0.8366021140612279
31/3/2014,98.39,31.69,20.44,32.0,2.31,0.4,52.4,36.64,0.0,22.56,-1.2707120926149236
30/4/2014,98.37,33.39,42.81,214.38,2.56,0.41,67.38,37.86,42.19,21.25,-1.2086963813929672
31/5/2014,98.45,32.08,52.69,195.5,2.47,0.41,64.66,37.73,47.46,20.97,-1.0226492477270976
30/6/2014,98.6,31.05,58.25,213.75,2.44,0.42,58.38,37.3,73.83,20.23,-0.7332295284150209
31/7/2014,98.78,29.51,63.38,218.25,2.1,0.44,60.8,37.32,89.65,20.01,-0.3817940978809877
31/8/2014,98.74,26.81,78.19,221.56,1.64,0.49,69.34,37.47,184.57,18.12,0.34173559998478475
30/9/2014,98.74,26.36,81.06,199.88,1.42,0.55,61.01,36.73,174.02,19.02,1.023908423426307
31/10/2014,98.65,28.19,65.25,152.44,1.55,0.52,41.28,34.6,10.55,21.59,0.8998770009823935
30/11/2014,98.61,28.09,39.69,109.0,1.73,0.45,23.79,31.84,0.0,21.02,0.7138298673165241
31/12/2014,98.78,25.45,23.12,61.19,2.38,0.42,11.23,30.26,0.0,19.99,0.4244101480044474
31/1/2015,98.93,23.51,17.0,56.06,2.9,0.41,14.25,31.28,0.0,19.35,0.07297471747041426
28/2/2015,98.54,29.23,19.06,49.0,2.53,0.41,29.82,34.04,0.0,21.91,-0.6505549803953581
31/3/2015,98.45,31.13,20.62,47.69,2.62,0.4,50.05,36.63,5.27,20.27,-1.312068967039174
30/4/2015,98.51,32.31,17.88,82.5,2.5,0.4,39.23,37.87,0.0,22.02,-1.3534258414634246
31/5/2015,98.45,34.0,40.94,203.56,2.82,0.4,58.53,37.75,10.55,21.31,-1.312068967039174
30/6/2015,98.62,32.87,48.31,212.81,2.84,0.4,50.58,37.3,15.82,21.18,-1.2500532558172177
31/7/2015,98.71,29.83,62.0,218.06,2.16,0.41,61.96,37.33,89.65,19.19,-0.8986178252831843
31/8/2015,98.73,26.53,83.0,212.44,1.39,0.5,79.16,37.46,216.21,17.59,-0.05105670497349879
30/9/2015,98.72,26.96,82.44,198.25,1.27,0.64,58.43,36.74,237.3,19.58,0.8585201265581437
31/10/2015,98.66,28.42,71.69,225.31,1.32,0.6,45.77,34.63,47.46,20.79,1.044567260224013
30/11/2015,98.73,25.66,45.62,62.56,1.98,0.5,15.98,31.86,0.0,21.02,1.0032103857997623
31/12/2015,99.1,20.89,33.12,62.81,2.99,0.45,19.83,30.26,0.0,17.49,0.941194674577806
31/1/2016,98.95,23.08,20.69,61.0,3.12,0.42,27.7,31.26,0.0,18.77,0.589759244043773
29/2/2016,98.7,26.67,15.88,59.06,2.68,0.41,15.73,34.05,0.0,19.79,-0.25780187626591256
31/3/2016,98.46,32.97,23.31,346.5,2.14,0.41,59.93,36.67,5.27,20.5,-1.1673787077975548
30/4/2016,98.33,34.71,40.94,225.19,2.61,0.41,53.52,37.86,15.82,22.18,-1.2914101302414678
31/5/2016,98.52,33.92,46.88,214.06,2.94,0.41,57.54,37.72,31.64,21.64,-1.1673787077975548
30/6/2016,98.72,31.18,55.88,215.62,2.47,0.41,63.2,37.29,36.91,18.3,-1.0226884485559355
31/7/2016,98.71,28.23,71.31,217.69,1.9,0.45,68.58,37.32,126.56,18.91,-0.526562758780283
31/8/2016,98.73,27.14,77.69,219.12,1.52,0.5,73.43,37.45,179.3,17.32,0.17630810228778335
30/9/2016,98.76,27.13,78.44,200.5,1.24,0.54,63.52,36.7,100.2,19.25,0.5484415704483608
31/10/2016,98.57,29.33,56.38,128.19,1.64,0.48,28.27,34.56,0.0,21.32,0.4864258592264043
30/11/2016,98.59,28.65,36.44,79.75,1.84,0.44,30.34,31.79,0.0,20.16,0.36239443678249106
31/12/2016,98.67,27.3,25.62,71.88,2.45,0.41,22.16,30.24,0.0,19.63,0.21770417754087193
31/1/2017,98.67,26.89,18.19,44.0,2.62,0.41,19.74,31.29,0.0,20.41,-0.2784215122347805
28/2/2017,98.66,27.71,11.44,66.62,3.21,0.4,20.24,34.06,0.0,21.43,-0.9812923733028469
31/3/2017,98.39,31.32,13.12,68.25,2.45,0.4,28.86,36.64,0.0,24.38,-1.3740846782611305
30/4/2017,98.32,34.35,29.12,173.06,2.54,0.4,54.88,37.85,10.55,21.46,-1.33272780383688
31/5/2017,98.47,33.08,50.38,209.38,2.96,0.41,65.62,37.72,26.37,20.37,-1.229355218190673
30/6/2017,98.62,30.04,63.81,211.88,2.23,0.42,60.1,37.29,79.1,19.73,-0.9192766620808903
31/7/2017,98.79,27.78,74.12,223.0,1.86,0.47,64.25,37.31,137.11,19.85,-0.3817940978809875
31/8/2017,98.7,26.69,80.75,213.94,1.61,0.53,74.45,37.45,253.12,17.27,0.6104572816703173
30/9/2017,98.72,26.98,80.31,215.69,1.38,0.58,58.61,36.7,68.55,19.85,0.8791789633558498
31/10/2017,98.66,27.35,58.81,122.62,1.52,0.52,34.7,34.58,21.09,22.22,0.9204966369512623
30/11/2017,98.64,26.79,37.62,81.81,1.8,0.45,30.59,31.8,0.0,20.8,0.8171240513050554
31/12/2017,98.71,25.65,29.06,58.62,2.3,0.42,29.44,30.24,0.0,17.9,0.5070454951952723
31/1/2018,98.81,23.25,18.19,67.5,2.77,0.41,23.0,31.28,0.0,19.26,-0.030437069004630623
28/2/2018,98.44,29.12,23.19,43.81,2.48,0.41,32.66,34.03,0.0,20.85,-1.0226884485559355
31/3/2018,98.4,32.16,25.38,76.62,2.36,0.41,53.57,36.62,10.55,22.49,-1.2500532558172175
30/4/2018,98.3,34.59,32.25,224.06,2.35,0.4,61.12,37.85,0.0,22.36,-1.33272780383688
31/5/2018,98.43,33.08,49.5,221.94,3.12,0.41,77.95,37.72,36.91,21.65,-1.188037544595261
30/6/2018,98.66,29.74,64.94,212.44,2.5,0.42,66.3,37.29,84.38,19.46,-0.8572609508589338
31/7/2018,98.76,27.79,72.44,204.94,1.91,0.46,70.67,37.31,89.65,19.21,-0.5058255203249006
31/8/2018,98.75,26.4,81.31,229.88,1.68,0.52,80.3,37.45,216.21,17.16,0.341735599984785
30/9/2018,98.63,26.77,81.31,178.81,1.3,0.56,63.93,36.71,94.92,18.64,0.6724729928922739
31/10/2018,98.62,27.76,71.38,196.19,1.46,0.54,54.7,34.59,47.46,21.4,0.8585201265581437
30/11/2018,98.61,26.81,43.5,92.81,1.77,0.47,34.63,31.82,0.0,21.47,0.7138298673165245
31/12/2018,98.85,24.21,29.69,62.56,2.62,0.43,15.38,30.25,0.0,20.0,0.3830532735801973
31/1/2019,98.77,25.69,19.06,48.94,2.43,0.41,18.3,31.27,0.0,21.4,0.03161784304616402
28/2/2019,98.67,27.46,16.0,56.75,2.57,0.41,26.17,34.01,0.0,21.93,-0.8159432772635214
31/3/2019,98.49,32.0,20.44,71.44,2.31,0.41,58.05,36.61,0.0,21.96,-1.188037544595261
30/4/2019,98.34,33.97,34.19,225.88,2.37,0.4,79.27,37.84,10.55,22.1,-1.33272780383688
31/5/2019,98.46,30.98,59.31,218.88,2.94,0.41,80.64,37.72,42.19,20.85,-1.1673395069687165
30/6/2019,98.68,30.31,63.38,207.5,2.54,0.44,62.41,37.29,94.92,21.38,-0.7952452396369772
31/7/2019,98.71,27.95,73.12,222.31,1.87,0.46,73.74,37.3,126.56,18.66,-0.2991195498613249
31/8/2019,98.78,26.66,80.0,225.31,1.77,0.51,74.99,37.45,179.3,17.91,0.40375131120674174
30/9/2019,98.71,27.15,80.88,193.56,1.27,0.55,68.2,36.72,105.47,19.59,0.8172024529627311
31/10/2019,98.58,27.08,77.5,140.56,1.41,0.54,69.9,34.61,36.91,18.79,0.9205358377801004
30/11/2019,98.56,27.85,46.25,77.25,1.66,0.48,26.91,31.84,0.0,21.95,0.7551475409119367
31/12/2019,98.76,23.64,30.69,69.56,2.59,0.43,16.07,30.25,0.0,21.34,0.38305327358019753
31/1/2020,98.87,24.1,24.69,64.44,3.02,0.41,21.05,31.25,0.0,19.72,-0.11307241619545509
29/2/2020,98.76,26.3,16.38,63.12,3.23,0.41,13.88,34.04,0.0,21.34,-0.8159432772635214
31/3/2020,98.43,31.55,30.75,109.31,2.34,0.41,60.8,36.66,47.46,22.38,-1.0433472853536416
30/4/2020,98.44,33.11,45.19,201.75,2.99,0.41,64.66,37.86,10.55,22.24,-1.1466806701710104
31/5/2020,98.54,33.52,47.56,206.44,3.0,0.41,67.6,37.72,26.37,22.16,-1.0433080845248035
30/6/2020,98.64,30.62,60.94,212.0,2.58,0.41,72.26,37.29,47.46,19.95,-0.8572609508589337
31/7/2020,98.61,28.03,72.06,212.0,2.02,0.46,69.73,37.32,174.02,18.31,-0.17508812741741162
31/8/2020,98.64,26.26,82.56,231.81,2.06,0.55,76.24,37.45,258.4,17.1,0.8378612897604372
30/9/2020,98.67,26.43,83.31,197.06,1.51,0.62,71.52,36.69,158.2,18.22,1.271971268314133
31/10/2020,98.69,26.38,72.75,99.94,1.49,0.59,35.73,34.55,42.19,21.56,1.3960026907580465
30/11/2020,98.75,25.28,54.38,70.69,2.24,0.5,16.78,31.78,0.0,21.56,1.2926301051118392
31/12/2020,98.68,25.73,40.69,77.0,2.16,0.45,17.98,30.25,0.0,20.83,1.1065829714459694
31/1/2021,98.68,25.39,26.06,70.88,2.73,0.42,12.78,31.31,0.0,22.25,0.4244101480044476
28/2/2021,98.65,26.82,17.38,69.25,2.91,0.41,14.26,34.07,0.0,22.23,-0.5885392691734015
31/3/2021,98.38,31.68,26.56,83.25,2.76,0.41,54.14,36.65,0.0,21.36,-1.208696381392967
30/4/2021,98.3,34.01,31.44,178.06,2.67,0.4,54.44,37.86,1.53,24.48,-1.3680869514488934
31/5/2021,98.4,34.98,40.88,202.06,2.89,0.4,78.76,37.72,11.31,22.93,-1.3237508140329433
30/6/2021,98.62,30.92,57.81,199.75,2.64,0.41,71.3,37.29,67.6,20.89,-1.0587532110870352
31/7/2021,98.74,28.62,68.81,221.88,2.33,0.44,80.2,37.32,176.42,17.95,-0.3671721887243569
31/8/2021,98.73,26.38,82.75,223.12,1.5,0.55,79.4,37.45,236.71,17.32,0.5607506307035406
30/9/2021,98.71,26.63,81.94,203.31,1.34,0.62,63.72,36.71,197.78,18.96,1.3360646234645117
31/10/2021,98.61,27.73,70.5,107.31,1.36,0.59,39.91,34.57,15.96,22.29,1.3926314194779654
30/11/2021,98.59,26.76,52.25,78.75,1.78,0.49,30.1,31.81,0.01,22.01,1.3483344828908534
31/12/2021,98.75,23.87,37.88,66.69,2.84,0.45,22.56,30.25,0.0,20.07,1.0833368799449459
